Bases	Contigs	Depth	N50
109844527	3	20.19	5249614
109898264	3	20.20	5249614
110105879	3	20.24	5249614
110134197	3	20.24	5249614
110330878	3	20.28	5249614
110538604	3	20.32	5249614
110622565	3	20.33	5249614
110636114	3	20.33	5249614
110873861	3	20.38	5249614
111015215	3	20.40	5249614
111112824	3	20.42	5249614
111277721	3	20.45	5249614
111287253	3	20.45	5249614
111491558	3	20.49	5249614
111596605	3	20.51	5249614
111698280	3	20.53	5249614
111743522	3	20.54	5249614
111785819	3	20.55	5249614
111967550	3	20.58	5249614
112105310	3	20.60	5249614
112148243	3	20.61	5249614
112248782	3	20.63	5249614
112401950	3	20.66	5249614
112526814	3	20.68	5249614
112607838	3	20.70	5249614
112674309	3	20.71	5249614
112710956	3	20.72	5249614
112743254	3	20.72	5249614
112835260	3	20.74	5249614
112972336	3	20.76	5249614
113000499	3	20.77	5249614
113163590	3	20.80	5249614
113329163	3	20.83	5249614
113434755	3	20.85	5249614
113527279	3	20.87	5249614
113679984	3	20.89	5249614
113744696	3	20.91	5249614
113786181	3	20.91	5249614
113967672	3	20.95	5249614
114069265	3	20.96	5249614
114203699	3	20.99	5249614
114203699	3	20.99	5249614
114247166	3	21.00	5249614
114300770	3	21.01	5249614
114420560	3	21.03	5249614
114620229	3	21.07	5249614
114754079	3	21.09	5249614
114808053	3	21.10	5249614
114898586	3	21.12	5249614
115072126	3	21.15	5249614
115163224	3	21.17	5249614
115321755	3	21.19	5249614
115481634	3	21.22	5249614
115495216	3	21.23	5249614
115589607	3	21.24	5249614
115743459	3	21.27	5249614
115743459	3	21.27	5249614
115886960	3	21.30	5249614
115989580	3	21.32	5249614
116192162	3	21.35	5249614
116264001	3	21.37	5249614
116312860	3	21.38	5249614
116507313	3	21.41	5249614
116556679	3	21.42	5249614
116731403	3	21.45	5249614
116868141	3	21.48	5249614
117042065	3	21.51	5249614
117140105	3	21.53	5249614
117163687	3	21.53	5249614
117263937	3	21.55	5249614
117473403	3	21.59	5249614
117649667	3	21.62	5249614
117687617	3	21.63	5249614
117771196	3	21.65	5249614
117837307	3	21.66	5249614
118044379	3	21.70	5249614
118120504	3	21.71	5249614
118269409	3	21.74	5249614
118429938	3	21.77	5249614
118502259	3	21.78	5249614
118567131	3	21.79	5249614
118643303	3	21.81	5249614
118726307	3	21.82	5249614
118846080	3	21.84	5249614
118916921	3	21.86	5249614
118937402	3	21.86	5249614
119103180	3	21.89	5249614
119262749	3	21.92	5249614
119342281	3	21.93	5249614
119518180	3	21.97	5249614
119670391	3	21.99	5249614
119670391	3	21.99	5249614
119839100	3	22.03	5249614
120095786	3	22.07	5249614
120138044	3	22.08	5249614
120379003	3	22.12	5249614
120397417	3	22.13	5249614
120449248	3	22.14	5249614
120609872	3	22.17	5249614
120664259	3	22.18	5249614
120769060	3	22.20	5249614
120819510	3	22.21	5249614
120978127	3	22.23	5249614
121022367	3	22.24	5249614
121131266	3	22.26	5249614
121207077	3	22.28	5249614
121228575	3	22.28	5249614
121433718	3	22.32	5249614
121590447	3	22.35	5249614
121590447	3	22.35	5249614
121747606	3	22.38	5249614
121813294	3	22.39	5249614
121883362	3	22.40	5249614
121942505	3	22.41	5249614
122042936	3	22.43	5249614
122105228	3	22.44	5249614
122228531	3	22.46	5249614
122426548	3	22.50	5249614
122548740	3	22.52	5249614
122782019	3	22.57	5249614
122838567	3	22.58	5249614
122871105	3	22.58	5249614
123081277	3	22.62	5249614
123157616	3	22.64	5249614
123192193	3	22.64	5249614
123307163	3	22.66	5249614
123421229	3	22.68	5249614
123532189	3	22.70	5249614
123706741	3	22.74	5249614
123909437	3	22.77	5249614
123930907	3	22.78	5249614
123954920	3	22.78	5249614
124055383	3	22.80	5249614
124262255	3	22.84	5249614
124466742	3	22.88	5249614
124475913	3	22.88	5249614
124516291	3	22.88	5249614
124716300	3	22.92	5249614
124716300	3	22.92	5249614
124740024	3	22.93	5249614
124795679	3	22.94	5249614
125043732	3	22.98	5249614
125142350	3	23.00	5249614
125171377	3	23.01	5249614
125380677	3	23.04	5249614
125537017	3	23.07	5249614
125650702	3	23.09	5249614
125791757	3	23.12	5249614
125820959	3	23.12	5249614
125994681	3	23.16	5249614
126165211	3	23.19	5249614
126242099	3	23.20	5249614
126337079	3	23.22	5249614
126403235	3	23.23	5249614
126462599	3	23.24	5249614
126658690	3	23.28	5249614
126658690	3	23.28	5249614
126994438	3	23.34	5249614
127016448	3	23.34	5249614
127153041	3	23.37	5249614
127232198	3	23.38	5249614
127415691	3	23.42	5249614
127513970	3	23.44	5249614
127642233	3	23.46	5249614
127772543	3	23.48	5249614
127772543	3	23.48	5249614
127860716	3	23.50	5249614
127894605	3	23.51	5249614
128020604	3	23.53	5249614
128173904	3	23.56	5249614
128293651	3	23.58	5249614
128359445	3	23.59	5249614
128497601	3	23.62	5249614
128600473	3	23.64	5249614
128722866	3	23.66	5249614
128749656	3	23.66	5249614
129000877	3	23.71	5249614
129000877	3	23.71	5249614
129137490	3	23.73	5249614
129165189	3	23.74	5249614
129298305	3	23.76	5249614
129401156	3	23.78	5249614
129428773	3	23.79	5249614
129544104	3	23.81	5249614
129584727	3	23.82	5249614
129782618	3	23.85	5249614
129824806	3	23.86	5249614
129962002	3	23.89	5249614
130003596	3	23.89	5249614
130183569	3	23.93	5249614
130352732	3	23.96	5249614
130427406	3	23.97	5249614
130574440	3	24.00	5249614
130675360	3	24.02	5249614
130698175	3	24.02	5249614
130880502	3	24.05	5249614
130947392	3	24.07	5249614
131056086	3	24.09	5249614
131165181	3	24.11	5249614
131165181	3	24.11	5249614
131209557	3	24.11	5249614
131286245	3	24.13	5249614
131508566	3	24.17	5249614
131508566	3	24.17	5249614
131541376	3	24.18	5249614
131756163	3	24.22	5249614
131770489	3	24.22	5249614
131837466	3	24.23	5249614
131898301	3	24.24	5249614
132057170	3	24.27	5249614
132202016	3	24.30	5249614
132242890	3	24.30	5249614
132281174	3	24.31	5249614
132472118	3	24.35	5249614
132513055	3	24.35	5249614
132616928	3	24.37	5249614
132732202	3	24.39	5249614
132732202	3	24.39	5249614
132872681	3	24.42	5249614
133029258	3	24.45	5249614
133135364	3	24.47	5249614
133180674	3	24.48	5249614
133298702	3	24.50	5249614
133355548	3	24.51	5249614
133388050	3	24.52	5249614
133560963	3	24.55	5249614
133560963	3	24.55	5249614
133814813	3	24.59	5249614
133829533	3	24.60	5249614
133886312	3	24.61	5249614
134179927	3	24.66	5249614
134179927	3	24.66	5249614
134205848	3	24.67	5249614
134444356	3	24.71	5249614
134563101	3	24.73	5249614
134622697	3	24.74	5249614
134659063	3	24.75	5249614
134792829	3	24.77	5249614
134984632	3	24.81	5249614
135081569	3	24.83	5249614
135231222	3	24.85	5249614
135237038	3	24.86	5249614
135365479	3	24.88	5249614
135461292	3	24.90	5249614
135501662	3	24.90	5249614
135549588	3	24.91	5249614
135735196	3	24.95	5249614
135803486	3	24.96	5249614
135904009	3	24.98	5249614
135976294	3	24.99	5249614
136106253	3	25.01	5249614
136236632	3	25.04	5249614
136236632	3	25.04	5249614
136324319	3	25.06	5249614
136440926	3	25.08	5249614
136463244	3	25.08	5249614
136609634	3	25.11	5249614
136637031	3	25.11	5249614
136879836	3	25.16	5249614
136905422	3	25.16	5249614
136997560	3	25.18	5249614
137163483	3	25.21	5249614
137207342	3	25.22	5249614
137391672	3	25.25	5249614
137391672	3	25.25	5249614
137504836	3	25.27	5249614
137531213	3	25.28	5249614
137700972	3	25.31	5249614
137700972	3	25.31	5249614
137739870	3	25.32	5249614
137916273	3	25.35	5249614
137995798	3	25.36	5249614
138026826	3	25.37	5249614
138212660	3	25.40	5249614
138259135	3	25.41	5249614
138336754	3	25.42	5249614
138518779	3	25.46	5249614
138674802	3	25.49	5249614
138788677	3	25.51	5249614
138876700	3	25.52	5249614
139037920	3	25.55	5249614
139112855	3	25.57	5249614
139160413	3	25.58	5249614
139315583	3	25.60	5249614
139469763	3	25.63	5249614
139578362	3	25.65	5249614
139578362	3	25.65	5249614
139824585	3	25.70	5249614
139867403	3	25.71	5249614
139999278	3	25.73	5249614
140076310	3	25.74	5249614
140110031	3	25.75	5249614
140421820	3	25.81	5249614
140512506	3	25.82	5249614
140545223	3	25.83	5249614
140715439	3	25.86	5249614
140793734	3	25.88	5249614
140829356	3	25.88	5249614
140953242	3	25.91	5249614
141083975	3	25.93	5249614
141109303	3	25.93	5249614
141169636	3	25.95	5249614
141259768	3	25.96	5249614
141468984	3	26.00	5249614
141559246	3	26.02	5249614
141724980	3	26.05	5249614
141800302	3	26.06	5249614
141825604	3	26.07	5249614
141970068	3	26.09	5249614
142045936	3	26.11	5249614
142171105	3	26.13	5249614
142201181	3	26.14	5249614
142333803	3	26.16	5249614
142494032	3	26.19	5249614
142609431	3	26.21	5249614
142746154	3	26.24	5249614
142892511	3	26.26	5249614
142942121	3	26.27	5249614
143101742	3	26.30	5249614
143143026	3	26.31	5249614
143297485	3	26.34	5249614
143338169	3	26.34	5249614
143573090	3	26.39	5249614
143605188	3	26.39	5249614
143835137	3	26.44	5249614
143899357	3	26.45	5249614
144109822	3	26.49	5249614
144153399	3	26.49	5249614
144188850	3	26.50	5249614
144250810	3	26.51	5249614
144544078	3	26.57	5249614
144687617	3	26.59	5249614
144712776	3	26.60	5249614
144745900	3	26.60	5249614
144981267	3	26.65	5249614
145157052	3	26.68	5249614
145214613	3	26.69	5249614
145249364	3	26.70	5249614
145358398	3	26.72	5249614
145380596	3	26.72	5249614
145509208	3	26.74	5249614
145620198	3	26.76	5249614
145795572	3	26.80	5249614
145827499	3	26.80	5249614
145980942	3	26.83	5249614
145980942	3	26.83	5249614
146126858	3	26.86	5249614
146259456	3	26.88	5249614
146358438	3	26.90	5249614
146358438	3	26.90	5249614
146646612	3	26.95	5249614
146687481	3	26.96	5249614
146787356	3	26.98	5249614
146946294	3	27.01	5249614
147018023	3	27.02	5249614
147164710	3	27.05	5249614
147164710	3	27.05	5249614
147294132	3	27.07	5249614
147334892	3	27.08	5249614
147479642	3	27.11	5249614
147608845	3	27.13	5249614
147850835	3	27.17	5249614
147967677	3	27.19	5249614
148114170	3	27.22	5249614
148161872	3	27.23	5249614
148183944	3	27.23	5249614
148260401	3	27.25	5249614
148260401	3	27.25	5249614
148311123	3	27.26	5249614
148466048	3	27.29	5249614
148609793	3	27.31	5249614
148669924	3	27.32	5249614
148767544	3	27.34	5249614
148939133	3	27.37	5249614
149053453	3	27.39	5249614
149165306	3	27.42	5249614
149360555	3	27.45	5249614
149378327	3	27.45	5249614
149498189	3	27.48	5249614
149592376	3	27.49	5249614
149682896	3	27.51	5249614
149798995	3	27.53	5249614
149815382	3	27.53	5249614
149957403	3	27.56	5249614
150051565	3	27.58	5249614
150116327	3	27.59	5249614
150305355	3	27.62	5249614
150370705	3	27.64	5249614
150445487	3	27.65	5249614
150492430	3	27.66	5249614
150696143	3	27.70	5249614
150795499	3	27.71	5249614
150956695	3	27.74	5249614
151015549	3	27.76	5249614
151234111	3	27.80	5249614
151234111	3	27.80	5249614
151257039	3	27.80	5249614
151484716	3	27.84	5249614
151484716	3	27.84	5249614
151600145	3	27.86	5249614
151680180	3	27.88	5249614
151748153	3	27.89	5249614
151855910	3	27.91	5249614
151875265	3	27.91	5249614
152015002	3	27.94	5249614
152146130	3	27.96	5249614
152268303	3	27.99	5249614
152483103	3	28.02	5249614
152558185	3	28.04	5249614
152622827	3	28.05	5249614
152768646	3	28.08	5249614
152806389	3	28.08	5249614
152864225	3	28.09	5249614
152954642	3	28.11	5249614
153144768	3	28.15	5249614
153225869	3	28.16	5249614
153315509	3	28.18	5249614
153317446	3	28.18	5249614
153390069	3	28.19	5249614
153606544	3	28.23	5249614
153680638	3	28.24	5249614
153765546	3	28.26	5249614
153990571	3	28.30	5249614
153990571	3	28.30	5249614
154106871	3	28.32	5249614
154127354	3	28.33	5249614
154167496	3	28.33	5249614
154206009	3	28.34	5249614
154452953	3	28.39	5249614
154502225	3	28.40	5249614
154690418	3	28.43	5249614
154731717	3	28.44	5249614
154862341	3	28.46	5249614
154862341	3	28.46	5249614
154992107	3	28.49	5249614
155182944	3	28.52	5249614
155192885	3	28.52	5249614
155218829	3	28.53	5249614
155504277	3	28.58	5249614
155531148	3	28.59	5249614
155615985	3	28.60	5249614
155850363	3	28.64	5249614
155892852	3	28.65	5249614
155997175	3	28.67	5249614
156132817	3	28.70	5249614
156132817	3	28.70	5249614
156185830	3	28.71	5249614
156226145	3	28.71	5249614
156401998	3	28.75	5249614
156506542	3	28.76	5249614
156667600	3	28.79	5249614
156692967	3	28.80	5249614
156716065	3	28.80	5249614
156802527	3	28.82	5249614
156883490	3	28.83	5249614
157020865	3	28.86	5249614
157059122	3	28.87	5249614
157108413	3	28.87	5249614
157335742	3	28.92	5249614
157464251	3	28.94	5249614
157585440	3	28.96	5249614
157781886	3	29.00	5249614
157802460	3	29.00	5249614
157878619	3	29.02	5249614
158017610	3	29.04	5249614
158097239	3	29.06	5249614
158227560	3	29.08	5249614
158449850	3	29.12	5249614
158449850	3	29.12	5249614
158678046	3	29.16	5249614
158713950	3	29.17	5249614
158949190	3	29.21	5249614
159125734	3	29.25	5249614
159264808	3	29.27	5249614
159264808	3	29.27	5249614
159285111	3	29.27	5249614
159537499	3	29.32	5249614
159671013	3	29.35	5249614
159699200	3	29.35	5249614
159870556	3	29.38	5249614
159879770	3	29.38	5249614
160079741	3	29.42	5249614
160244415	3	29.45	5249614
160279764	3	29.46	5249614
160369452	3	29.47	5249614
160597666	3	29.52	5249614
160700317	3	29.54	5249614
160876968	3	29.57	5249614
160967751	3	29.58	5249614
160996625	3	29.59	5249614
161046670	3	29.60	5249614
161267356	3	29.64	5249614
161315718	3	29.65	5249614
161529667	3	29.69	5249614
161694906	3	29.72	5249614
161756836	3	29.73	5249614
161794146	3	29.74	5249614
161852779	3	29.75	5249614
161919682	3	29.76	5249614
162053133	3	29.78	5249614
162234950	3	29.82	5249614
162234950	3	29.82	5249614
162348299	3	29.84	5249614
162348299	3	29.84	5249614
162461345	3	29.86	5249614
162603603	3	29.88	5249614
162789125	3	29.92	5249614
162951387	3	29.95	5249614
162951387	3	29.95	5249614
163019390	3	29.96	5249614
163170898	3	29.99	5249614
163297613	3	30.01	5249614
163421143	3	30.04	5249614
163517568	3	30.05	5249614
163602064	3	30.07	5249614
163609264	3	30.07	5249614
163762780	3	30.10	5249614
163799936	3	30.10	5249614
163845687	3	30.11	5249614
164091956	3	30.16	5249614
164227297	3	30.18	5249614
164283642	3	30.19	5249614
164432775	3	30.22	5249614
164547906	3	30.24	5249614
164620999	3	30.26	5249614
164798292	3	30.29	5249614
164881436	3	30.30	5249614
164937831	3	30.31	5249614
165074223	3	30.34	5249614
165180271	3	30.36	5249614
165232974	3	30.37	5249614
165285292	3	30.38	5249614
165452549	3	30.41	5249614
165596020	3	30.43	5249614
165843421	3	30.48	5249614
165862170	3	30.48	5249614
166011276	3	30.51	5249614
166089525	3	30.53	5249614
166229896	3	30.55	5249614
166383693	3	30.58	5249614
166413665	3	30.59	5249614
166610711	3	30.62	5249614
166726175	3	30.64	5249614
166884450	3	30.67	5249614
166906215	3	30.68	5249614
167058444	3	30.70	5249614
167081258	3	30.71	5249614
167135110	3	30.72	5249614
167229931	3	30.74	5249614
167404433	3	30.77	5249614
167429858	3	30.77	5249614
167429858	3	30.77	5249614
167536898	3	30.79	5249614
167643390	3	30.81	5249614
167797762	3	30.84	5249614
167865944	3	30.85	5249614
167974495	3	30.87	5249614
168138283	3	30.90	5249614
168226721	3	30.92	5249614
168329146	3	30.94	5249614
168489672	3	30.97	5249614
168489672	3	30.97	5249614
168527537	3	30.97	5249614
168700596	3	31.01	5249614
168834794	3	31.03	5249614
168855430	3	31.03	5249614
168975212	3	31.06	5249614
169096154	3	31.08	5249614
169120377	3	31.08	5249614
169239465	3	31.10	5249614
169304090	3	31.12	5249614
169439214	3	31.14	5249614
169657218	3	31.18	5249614
169739787	3	31.20	5249614
169775772	3	31.20	5249614
169970889	3	31.24	5249614
170028975	3	31.25	5249614
170250782	3	31.29	5249614
170295489	3	31.30	5249614
170426792	3	31.32	5249614
170566483	3	31.35	5249614
170698364	3	31.37	5249614
170821223	3	31.40	5249614
170849654	3	31.40	5249614
170929296	3	31.42	5249614
171101131	3	31.45	5249614
171211579	3	31.47	5249614
171245215	3	31.47	5249614
171389516	3	31.50	5249614
171547370	3	31.53	5249614
171601971	3	31.54	5249614
171747510	3	31.57	5249614
171882733	3	31.59	5249614
171929963	3	31.60	5249614
171972471	3	31.61	5249614
172079745	3	31.63	5249614
172110354	3	31.63	5249614
172287694	3	31.66	5249614
172427287	3	31.69	5249614
172598277	3	31.72	5249614
172621684	3	31.73	5249614
172692074	3	31.74	5249614
172891008	3	31.78	5249614
172891008	3	31.78	5249614
173057661	3	31.81	5249614
173172732	3	31.83	5249614
173191159	3	31.83	5249614
173343440	3	31.86	5249614
173343440	3	31.86	5249614
173476501	3	31.88	5249614
173570141	3	31.90	5249614
173722837	3	31.93	5249614
173799957	3	31.94	5249614
173954908	3	31.97	5249614
174053716	3	31.99	5249614
174182258	3	32.01	5249614
174227829	3	32.02	5249614
174403605	3	32.05	5249614
174595386	3	32.09	5249614
174714623	3	32.11	5249614
174832180	3	32.13	5249614
174832180	3	32.13	5249369
